id,name,domain,Location,LocationEmployees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),Investors,LinkedIn Profile (Founders/CEOs),In Energize Affinity,Employees (Current)
279149359,Terraformation,terraformation.com,"Waimea, Hawaii",,-2.17,Series A,30000000.0,,Tyler Levine (Internship with Terraformation/Founder and CEO for SEEDS of Honua): https://linkedin.com/in/tyler-levine-905779226,True,90.0
291586233,Terragia Biofuel,terragiabiofuel.com,"Hanover, NH",,,,,,,False,
287894032,terralayr,trlyr.com,"Zug, Switzerland",,69.57,Seed,77000000.0,Norrsken VC,Ludwig Wurlitzer (Founder & COO): https://linkedin.com/in/ludwig-wurlitzer-7a61b587,True,39.0
26090454,Terramera,terramera.com,Canada,,,,,,,False,
2e5367a9-ac77-4e89-b49b-f60c4ed1fc39,terrantic,https://www.terrantic.com/,"Seattle, U.S.",,,,,,,False,
1637312,TerraPower,terrapower.com,"Bellevue, Washington",,8.97,Other,750000000.0,Microsoft,Christopher Levesque (President and CEO): https://linkedin.com/in/christopher-levesque-9ab1326a,True,729.0
296992411,Terrathermo,terrathermo.eu,"Dublin, Ireland",,,,,,,False,
8158b429-de10-486e-9dd0-737c927db661,terrestrial energy,,"North Carolina, USA",,,,,,,False,
294088398,Terreva Renewables,terrevarenewables.com,"Atlanta, GA",,,,,,,False,
1747709,TerViva,terviva.com,"Oakland, California",,-17.53,Other,54000000.0,Florida agricultural family offices,"Sudhir Rani (Co-founder, Chief Corporate Development Officer): https://linkedin.com/in/sudhir-rani-a1a70712",True,80.0
224783534,TestFit,testfit.io,"Dallas, Texas",,-29.41,Series A,20000000.0,Parkway Venture Capital,Clifton Harness (Chief Executive Officer): https://linkedin.com/in/cliftonharness,True,36.0
891e9ca0-e8c3-41fe-b530-42f24cb029e4,tewke,,"London, U.K.",,,,,,,False,
292895391,Texture,texture.energy,"New York, New York",,67.0,,5000000.0,,Nicholas Alan Brown (Co-founder and Chief Product Officer): https://linkedin.com/in/nicholasalanbrown,True,5.0
1cad519d-1cb5-4d58-98d9-3d14087714c8,tg0,https://www.tg0.co.uk/,"London, UK",,,,,,,False,
6c6f15b3-b18a-4454-bd53-b082d109cc07,the ancient environmental genomics initiative for sustainability,,U.S.,,,,,,,False,
d53b63ea-ca6a-46ce-b2fd-21c449279d63,the bee corp,https://thebeecorp.com/,"Indianapolis, IN",,,,,,,False,
220165515,The Better Meat Co.,bettermeat.co,"West Sacramento, California",,-14.29,Other,1480000.0,Johnsonville,Bruce Demont Nelson (Chief Executive Officer): https://linkedin.com/in/bruce-demont-nelson-067467232,True,24.0
262386996,THE CLIMATE CHOICE,theclimatechoice.com,"Berlin, Germany",,0.0,Series A,2000000.0,Gutter Capital,Dr. Rey Farhan (Co-Founder & Chief Data Scientist): https://linkedin.com/in/reyfarhan,True,15.0
164009796,The Climate Service,theclimateservice.com,"Durham, North Carolina",,0.0,Series A,3825000.0,Association of International Certified Professional Accountants (AICPA),James McMahon (CEO): https://linkedin.com/in/jamesrmcmahon,True,4.0
285079033,The Cool Down,thecooldown.com,"Bend, Oregon",,35.71,Other,5700000.0,Upfront Ventures,"Anna Robertson (Co-Founder, Chief Content Officer): https://linkedin.com/in/anna-robertson-90043b9",True,76.0
262878127,the crop project,thecropproject.com,"Brooklyn, NY",,,,,,,False,
263209178,The Demex Group,thedemexgroup.com,"Washington, District of Columbia",,16.67,Series A,10300000.0,MetaProp,William Clark (President and CEO): https://linkedin.com/in/williamclarkceo,True,21.0
9f96caf5-3c8d-4719-9a4c-bd1e09feba7f,the energy company,,"Bengaluru, India",,,,,,,False,
6f86ec87-9e86-4f79-8112-390ebade3a94,the engine ventures,,"Cambridge, MA, U.S.",,,,,,,False,
dc000273-3085-4013-8bb9-767f4e323bec,the every company,,"San Francisco, CA",,,,,,,False,
17f90846-5873-4a37-9f68-d697ed4e300d,the growhub innovations,,Singapore,,,,,,,False,
b656ef8c-7b08-4095-9acd-0c30b579fbcf,the indigenous power & light fund for energy sovereignty,,U.S.,,,,,,,False,
283465042,The ISH Food Company,ishfood.com,"Wilmington, DE",,,,,,,False,
204067874,The Jackfruit Company,thejackfruitcompany.com,"Boulder, CO",,,,,,,False,
222287283,The Lion Electric,thelionelectric.com,"Saint-Jérôme, Canada",,-40.43,Other,,Desjardins Capital Markets,,True,358.0
22540de6-1da9-4a30-973c-d11f5c6238f4,the mit sloan school of management,https://mitsloan.mit.edu/,"Cambridge, MA",,,,,,,False,
36d5f217-fb12-47f4-9631-f15663d035c9,the new york state common retirement fund,,,,,,,,,False,
87ba31db-374b-4b0f-b5b9-f142fa0d3440,the not company,https://www.notco.com/,Chile,,,,,,,False,
293366656,The Nuclear Company,thenuclearcompany.com,"Lexington, Kentucky",,212.5,,53519400.0,,,True,25.0
847bf018-a8c9-45fc-ad0e-1b40d41eb661,the oman investment authority,,"Muscat, Oman",,,,,,,False,
263598957,The Protein Brewery,theproteinbrewery.nl,Netherlands,,,,,,,False,
291851838,The Rounds,therounds.co,"Philadelphia, Pennsylvania",,-35.21,Series B,24000000.0,Moderne Ventures,,True,46.0
223896112,The Routing Company,theroutingcompany.com,"Boston, Massachusetts",,-7.14,Seed,5000000.0,The Engine,Menno van der Zee (Co-Founder): https://linkedin.com/in/mennovanderzee,True,39.0
fa001e85-dda5-429f-a24d-03b9c6424a16,the ugly company,,"Farmersville, CA",,,,,,,False,
220093951,The Upright Project,uprightproject.com,"Helsinki, Finland",,17.07,Seed,5000000.0,First Fellow Partners,Juha Saarnilampi (Co-Founder): https://linkedin.com/in/juhaveps,True,48.0
1526960,The Westly Group,westlygroup.com,"Menlo Park, CA",,-4.55,Seed,100000000.0,,,True,21.0
0bbd4845-9400-438f-9624-1b3c5108effc,the yield,,Sydney,,,,,,,False,
41b6c664-3052-4c70-9960-5efe6df1bccb,theion,,"Berlin, Germany",,,,,,,False,
263595589,THERMA,hellotherma.com,"San Francisco, California",,-29.41,Series A,19000000.0,CityRock Venture Partners,Aaron Cohen (Co-Founder): https://linkedin.com/in/aaroncohen,True,48.0
c99cdd8b-ac86-413c-8638-581ddd9d84a7,theta lake,https://www.thetalake.com/,"Santa Barbara, CA",,,,,,,False,
282153384,Thiozen,thiozen.com,"Pasadena, CA",,,,,,,False,
220208125,Third Wave Automation,thirdwave.ai,"Union City, California",,-21.57,Series C,27000000.0,Woven Capital,"Arshan Poursohi (CEO, Co-Founder): https://linkedin.com/in/arshanpoursohi",True,40.0
286760256,Thorizon,thorizon.com,"Amsterdam, Netherlands",,,,,,,False,
f3926303-3a9e-4cb0-9bf1-d3e6edb71e38,thought machine,https://thoughtmachine.net/,"London, UK",,,,,,,False,
212127132,ThoughtTrace,thoughttrace.com,"Houston, Texas",,-25.0,Series B,10000000.0,McRock Capital,Regina Jenkins (Executive Administrative Team Manager/EA To President): https://linkedin.com/in/regina-jenkins4118,True,9.0
24532e3e-35ec-4463-8b98-8f8c55fc7dfc,three-sixty aquaculture,https://360aquaculture.com/,"Swansea, U.K.",,,,,,,False,
219925624,ThreeKit,threekit.com,"Chicago, Illinois",,6.25,Series B,35000000.0,ServiceNow,Ben Houston (Founder / CEO / Senior Software Developer): https://linkedin.com/in/benhouston,True,85.0
4e3c7ca5-7a6d-4745-9883-595e54297ca4,thrilling,,"Los Angeles, CA",,,,,,,False,
223606303,ThruWave,thruwave.com,"Seattle, WA",,,,,,,False,
286161468,Thryve.earth,thryve.earth,Singapore,,,,,,,False,
17376640,Tibber,tibber.com,"None, Norway",,5.0,Series C,90000000.0,Eight Roads Ventures,Daniel Lindén (Co-founder & CPO): https://linkedin.com/in/idaniellinden,True,315.0
291967267,TIBO EnergyHub software,tibo.energy,"Eindhoven, Netherlands",,9.52,Seed,6000000.0,members of the tibo energy founding team,,True,23.0
947de544-3c49-4ffd-9585-84125a407569,tickr,https://www.tickr.com/,U.K.,,,,,,,False,
298584485,"tidal metals, a greenblu company",tidalmetals.com,"Hamilton, NJ",,,,,,,False,
85b6c490-d47e-49ee-9915-3d07e7ae858f,tidal vision,https://www.tidalvision.com/,"Bellingham, Washington",,,,,,,False,
141755786,Tidelift,tidelift.com,Boston,,,,,,,False,
202530886,TIER Mobility,tier.app,Germany,,,,,,,False,
159036049,"Tierra Biosciences, Inc.",tierrabiosciences.com,"San Leandro, CA",,,,,,,False,
ca4723df-2e4b-4a6c-a45f-dd2e53b52e6b,tigergraph,,"Mountain View, CA",,,,,,,False,
f4f9798f-7dd3-46e0-aadd-3a2091b69b75,tigo energy,https://www.tigoenergy.com/,"Campbell, CA",,,,,,,False,
f35c66dd-7faf-4a12-8d99-1a4210b59e59,tinybird,https://tinybird.co/,"New York, NY",,,,,,,False,
40dc8a6c-5f37-419c-b037-b80fdcbfd817,tirex transmission,,India,,,,,,,False,
224127563,TOffeeAM,toffeeam.co.uk,"London, UK",,,,,,,False,
225103676,Togal.AI,togal.ai,"Miami, Florida",,14.81,Seed,5000000.0,Coastal Construction,,True,31.0
85f5b16e-1097-4ac3-a3d2-bdf16cd5bf5d,tokamak energy,https://tokamakenergy.co.uk/,"Abingdon, UK",,,,,,,False,
1730412,Tomato Jos,tomatojos.net,Nigeria,,,,,,,False,
284890947,Tomorrow Farms,tomorrowfarms.co,"New York, USA",,,,,,,False,
280953176,Tomorrow.io,tomorrow.io,"Boston, Massachusetts",,-19.84,Late Stage,87000000.0,JetBlue Ventures,HAGIT MESSER (Co Founder): https://linkedin.com/in/hagit-messer-a3947762,True,198.0
284217872,topanga.io,topanga.io,"Los Angeles, California",,28.57,,3600000.0,Struck Capital,"Adam Bailey (Co-Founder, CTO): https://linkedin.com/in/adam-bailey",True,27.0
37581899,Topl,topl.co,"Houston, Texas",,-42.86,Series A,15000000.0,Republic Asia,,True,12.0
1766544,TOPOLYTICS,topolytics.com,"Edinburgh, United Kingdom",,-50.0,Other,1810770.0,,Gordon Cowtan (Co-founder and Director): https://linkedin.com/in/gordon-cowtan-94a40a4,True,2.0
287758816,Torev Motors,torevmotors.com,Washington D.C.,,,,,,,False,
296875028,TortoiseEcofin Acquisition Corp III,trtlspac.com,,,,,312957675.0,,,True,
131082442,Tortuga AgTech,tortugaagtech.com,"Lakewood, Washington",,-43.14,Series A,20004988.0,Grit Ventures,Eric Adamson (Co-founder and Chief Executive Officer): https://linkedin.com/in/eric-adamson,True,29.0
618e8dc5-f57b-4173-8755-13d16e392a32,toyota ventures,,"Los Altos, CA",,,,,,,False,
32ded36b-a149-41af-a06a-2a04da25f1b2,tozero,,"Munich, Germany",,,,,,,False,
998cdd67-65c6-4fad-a2c2-00dcb4f16f78,tpg rise climate,https://www.tpg.com/,"San Francisco, U.S.",,,,,,,False,
c7404d60-93f3-49be-bdd4-6adec153987b,traace,,France,,,,,,,False,
2535679,Trace Genomics,tracegenomics.com,"San Francisco, California",,-28.57,Series B,10500000.0,others,Daniel R. Vradenburg (Chief Executive Officer): https://linkedin.com/in/daniel-r-vradenburg-87a45520,True,40.0
224079707,Trace Midstream,tracemidstream.com,"Houston, TX",,,,,,,False,
79fdb88a-a5a0-4d12-a8e0-362a6767659a,traceless materials,https://www.traceless.eu/,"Hamburg, Germany",,,,,,,False,
3e63f9ce-eec7-4d32-aa25-2568b0e2a46d,track3d,,"San Francisco, CA",,,,,,,False,
261171337,Tractian,tractian.com,"Atlanta, Georgia",,21.09,Series C,120000000.0,Ngp Capital,"Igor Marinelli (Founder, Co-CEO): https://linkedin.com/in/igmarinelli",True,333.0
222067066,Tradespace,tradespace.io,"San Francisco, California",,14.29,Seed,4200000.0,Amplo VC,Alec Sorensen (Founder & CEO): https://linkedin.com/in/alec-sorensen-a325a447,True,16.0
301099153,Tradeverifyd,tradeverifyd.com,"Bozeman, Montana",,,Series A,8000000.0,Silicon Road Vc,,True,15.0
78eb8c87-2472-46f4-acfe-8c271a5e36a4,tradim,https://www.tradim.com/,France,,,,,,,False,
212128198,Transaera,transaera.com,"Somerville, Massachusetts",,-31.25,Seed,8200000.0,Saint Gobain,Ross Bonner (Co-Founder and CTO): https://linkedin.com/in/rossbonner16,True,11.0
164723349,Transect,transect.com,"San Antonio, Texas",,-2.27,Other,1450000.0,Holt Ventures,Samuel Laine (Co-Founder and Chief Growth Officer): https://linkedin.com/in/sdlaine,True,43.0
61e63fff-6c3a-4734-93d7-684c31eff871,transficc,https://www.transficc.com/,"London, UK",,,,,,,False,
278696098,Transmutex,transmutex.com,"Genève, Switzerland",,,,,,,False,
1665219,TransVoyant,transvoyant.com,"Alexandria, VA",,,,,,,False,
b9c93993-78e1-443f-9022-7a108e08f384,trapview,https://www.trapview.com/,Slovenia,,,,,,,False,
94cfebf4-4609-4ea3-8345-cfe7216f7773,travertine technologies,,"Boulder, CO",,,,,,,False,
288708252,TRAWA Film,trawa.de,"Berlin, Germany",,48.28,Seed,10000000.0,Julian Teicke,David Budde (Co-Founder & CEO): https://linkedin.com/in/dbudde,True,43.0
291165072,TRAYD,buildtrayd.com,"New York, New York",,25.0,Seed,4500000.0,Suffolk Technologies,,True,10.0
151466602,TreaTech,trea-tech.com,"Lausanne, Switzerland",,,,,,,False,
284691069,Trebellar,trebellar.com,"San Francisco, California",,-5.88,Seed,3500000.0,KFund,David Garcia Quintas (Co-Founder): https://linkedin.com/in/dgq,True,16.0
62d5cc0c-287a-4604-a8f5-2201074993f5,tree energy solutions,,"Brussels, Belgium",,,,,,,False,
282083105,Tree.ly,tree.ly,"Dornbirn, Austria",,75.0,Seed,5000000.0,Symbia VC,Matthias Ehrhardt (Co-Founder): https://linkedin.com/in/matthiasdehrhardt,True,28.0
ff307179-3966-4d09-b243-7dea0ece5c7c,treecard,https://treecard.org/,UK,,,,,,,False,
3e8f85f0-c56d-4eee-bdcb-1b714ed9bac7,treedots,,Singapore,,,,,,,False,
289167835,treefera,treefera.com,"London, United Kingdom",,53.57,Series B,30000000.0,Albion VC,Jonathan Horn (Founder & CEO): https://linkedin.com/in/jonathan-horn-4792075,True,43.0
245a06af-515f-4242-b0a2-da7b86c3426e,treesplease games,https://www.treespleasegames.com/,"London, UK",,,,,,,False,
263346555,Treet,treet.co,"San Francisco, California",,17.24,Series A,10000000.0,Two Sigma Ventures,Jake Disraeli (Co-Founder & CEO): https://linkedin.com/in/jakedisraeli,True,34.0
282710915,Treetoscope,treetoscope.com,"Mikveh Israel, Israel",,,,,,,False,
e48b1dfa-e3a6-4b7a-ab38-a9d7971f3273,trellis data,,"Canberra, Australia",,,,,,,False,
321b81c0-b911-4941-9d2b-aba474d81788,tribaldata,https://tribaldata.com/,Spain,,,,,,,False,
128363262,Trio Mobil,triomobil.com,"Marietta, Georgia",,-4.15,,26500000.0,TIBAS Ventures,Nevzat Ataklı (Cofounder): https://linkedin.com/in/atakli,True,185.0
e6ffabbb-80b4-4074-ba2b-bc6377b88c97,triplebar,,"Emeryville, CA",,,,,,,False,
263175088,Triplew3,triplew.co,"Netanya, Israel",,12.5,Series B,16500000.0,LG Technology Ventures,Amir Oranim (Co Founder and CEO): https://linkedin.com/in/amir-oranim-89a38b27,True,36.0
288635398,Triton Anchor,tritonanchor.com,"Chelmsford, MA",,,,,,,False,
78856981,Triumvirate Environmental,triumvirate.com,"Somerville, MA",,,,,,,False,
8b24ea35-c273-4c9b-8c20-62870a7caa5d,troes,,"Markham, Canada",,,,,,,False,
7d04aa47-7aad-4348-830e-9c9d28ef3cf7,trojan energy,https://trojan.energy/,"Stonehaven, UK",,,,,,,False,
9928dbac-b86d-4674-9bf8-ed8daf5f033f,tropic bioscience,https://tropicbioscience.com/,UK,,,,,,,False,
79bcf593-4f4c-47a2-9189-e946c2c889b8,tropic biosciences,https://tropicbiosciences.com/,UK,,,,,,,False,
280236858,Trove,trove.co,"Brisbane, California",,3.0,Series D,77500000.0,Capital One Ventures,Gayle Tait (Chief Executive Officer): https://linkedin.com/in/gayle-tait-942b8619,True,277.0
65914464,TruckLabs,trucklabs.com,"Burlingame, California",,-15.38,Series B,,Uncork Capital,Ed Pitt Ford (Co Founder): https://linkedin.com/in/ed-pitt-ford-16393120,True,11.0
110753206,Trucks Venture Capital,trucks.vc,San Francisco,,,,,,,False,
1ac3f8a7-a445-4dbd-ad68-160afd1b30fa,true anomaly,https://www.trueanomaly.com/,"Centennial, CO",,,,,,,False,
220984041,TrueFort,truefort.com,"Weehawken, New Jersey",,-19.12,Series B,30000000.0,Canaan,,True,55.0
e59759d4-5277-4647-8d8d-1d96f6b60586,trusttrace,,Sweden,,,,,,,False,
263787598,TS Conductor,tsconductor.com,"Arcadia, California",,35.29,,60000000.0,Gates Frontier,Jason Huang (Chief Executive Officer): https://linkedin.com/in/jason-huang-6425b7,True,46.0
262984557,tset,tset.com,"Vienna, Austria",,-9.76,Series A,12700000.0,,"Andreas Tsetinis (CEO, geschäftsführender Gesellschafter): https://linkedin.com/in/andreas-tsetinis-008a1bb4",True,74.0
224636916,Tsubame BHB,tsubame-bhb.co.jp,"Kanagawa, Japan",,,,,,,False,
57535e11-5440-4a92-ba6f-c609239a6401,tumeke,,"San Mateo, Calif.",,,,,,,False,
303517421,Turing Dream,turingdream.com,"Madrid, Spain",,,,,,,False,
291148934,Turn2X (Formerly Turn Energy),turn2x.com,"Munich, Germany",,,,,,,False,
6245120b-d725-4be2-b818-ab47743b407a,turnover labs,,"New York City, NY",,,,,,,False,
263365762,Turntide Technologies,turntide.com,"Sunnyvale, California",,-7.31,Series C,80000000.0,OGCI Climate Investments (OGCI CI),Ryan Morris (Chairman & CEO): https://linkedin.com/in/ryan-morris-a1a9219,True,203.0
1c7b294b-81a7-498f-85be-11c9005ba417,turtletree,https://turtletree.com/,Singapore,,,,,,,False,
223150909,TurtleTree Labs,turtletreelabs.com,Singapore,,,,,,,False,
cc06677c-ba9e-46f0-897d-9b2da3627ac8,tusimple,,"San Diego, CA",,,,,,,False,
223172333,Tvarit,tvarit.com,"Frankfurt, Germany",,-18.64,Series A,6500000.0,4impact Capital,Suhas Patel (CEO and Co-Founder): https://linkedin.com/in/patelsuhas,True,48.0
198219722,TWAICE,twaice.com,"Munich, Germany",,-12.03,Series B,30000000.0,Speedinvest,Dr. Michael Baumann (Co-Founder & Managing Director): https://linkedin.com/in/dr-michael-baumann-31868b113,True,117.0
282685652,twelve,twelve.co,"Berkeley, California",,-21.59,Series C,645000000.0,Pulse Fund,Sarah Couturier (Executive Business Partner to the Co-founder | CSO): https://linkedin.com/in/sarah-couturier-36ba3460,True,207.0
281798341,Twelve Labs,twelvelabs.io,"San Francisco, California",,28.79,Other,30000000.0,New Enterprise Associates (NEA),"Sung Jun (SJ) Kim (Engineering, Co-Founder): https://linkedin.com/in/sjkim1994",True,85.0
b61a0385-1bdf-45f4-866a-7bf5877e4da9,two fifty seven,,"San Francisco, CA",,,,,,,False,
f1bb5ad9-9dd3-47e5-8512-8153368072eb,two point o capital,,India,,,,,,,False,
799ee88d-0c67-465c-9992-8c2a328b40fe,txnm energy,,"Albuquerque, NM",,,,,,,False,
2d2c872a-38cb-49bc-be05-3b3960d22561,tyba,,"San Francisco, CA",,,,,,,False,
282204976,"Tynt Technologies,",tynt.io,"Boulder, Colorado",,-24.14,Seed,7100000.0,KOMPAS,Tyler Hernandez (Co-Founder & Director of Materials): https://linkedin.com/in/tyler-hernandez-566158187,True,22.0
263730348,Type One Energy,typeoneenergy.com,"Oak Ridge, TN",,,,,,,False,
124899063,Ubco,ubcobikes.com,"Tauranga, New Zealand",,-16.05,Series B,10000000.0,Snowball Effect,,True,68.0
159038339,Ubicquia,ubicquia.com,"Fort Lauderdale, Florida",,1.97,Series C,30000000.0,existing investors,"Brian Weston, M.Sc. (Founder, Quality & Compliance Architect): https://linkedin.com/in/brianeweston",True,155.0
123930472,UbiQD,ubiqd.com,"Los Alamos, NM",,,,,,,False,
204033559,Ubiquitous Energy,ubiquitous.energy,"Redwood City, California",,-51.85,Series B,30000000.0,Safar Partners,Erdin Beshimov (Co-Founder): https://linkedin.com/in/erdin-beshimov-815a631a2,True,13.0
f52049e9-3d50-4f73-8ba2-676fd77bfb0b,ubitricity,,UK,,,,,,,False,
221038653,UBQ Materials,ubqmaterials.com,"Tel Aviv, Israel",,,,,,,False,
287587395,Ucaneo,ucaneo.com,"Berlin, Germany",,,,,,,False,
17ad1db6-193e-4751-9ade-e34cf4022a87,ufodrive,https://ufodrive.com/,Ireland,,,,,,,False,
263449978,IngéniArts Technologies,ugowork.com,"None, Canada",,-2.94,Series B,22800000.0,Desjardins Capital,Philippe Beauchamp (CEO): https://linkedin.com/in/philippe-beauchamp-89522561,True,66.0
280704035,Uiflow,uiflow.com,"San Francisco, CA",,,,,,,False,
1776510,UiPath,uipath.com,"New York, New York",,-5.85,Public Markets,1337883512.0,Alkeon Capital Management,,True,4117.0
221080568,ULEMCo,ulemco.com,"Liverpool, U.K.",,,,,,,False,
268070228,UltiHash,ultihash.io,"San Francisco, California",,-18.18,Seed,2500000.0,Tiny VC,"Benjamin-Elias Probst (Founder, CTO): https://linkedin.com/in/benjamin-elias-probst-048b051b3",True,9.0
dc329012-e844-44c9-a199-71de6c3d3d28,ultraviolette,https://www.ultraviolette.com/,India,,,,,,,False,
138820231,Ultraviolette Automotive,ultraviolette.com,"Bangalore Urban, India",,,,,,,False,
006d43e7-363c-4515-b33e-3c5614a32170,umagrauemeio,,"umagrauemeio, Brazil",,,,,,,False,
278688913,Umami Bioworks,umamimeats.com,"Singapore, Singapore",,,,,,,False,
275fe7c1-a91d-4437-83ba-3334bcb6c78a,umaro foods,https://umarofoods.com/,"San Francisco, CA",,,,,,,False,
42acad8d-24c7-4a70-ac11-edc7833f41d1,umiami,,"Paris, France",,,,,,,False,
143638082,Urban Mining Corp,umincorp.com,Netherlands,,,,,,,False,
209876105,Unagi Scooters,unagiscooters.com,"Oakland, CA",,,,,,,False,
3f338da6-b075-4a07-90e8-2529b78b7dc6,uncaged innovations,https://uncagedinnovations.com/,New York,,,,,,,False,
286128840,Undo,un-do.com,"London, United Kingdom",,-5.26,Other,12000000.0,Lowercarbon Capital,Jade Rein (Co-Founder (on maternity leave)): https://linkedin.com/in/jaderein,True,54.0
291964205,Unearth Technologies Pty Ltd.,unearthtechnologies.com,"Seattle, WA",,,,,,,False,
